AGE,W,L,FG3A,OREB,DREB,TOV,PF,PFD,PLUS_MINUS,TD3_RANK,All_Star_Selection
0.416667,0.547945,0.380282,0,0.490909,0.640351,0.245614,0.516667,0.142857,0.601363,0.666667,1
0.291667,0.150685,0.211268,0,0.363636,0.307018,0.22807,0.2,0.163265,0.434412,0.666667,0
0.208333,0.260274,0.802817,0.090909,0.127273,0.236842,0.122807,0.333333,0.102041,0.488927,0.666667,0
0.375,0,0.084507,0,0.054545,0.219298,0.052632,0.166667,0.081633,0.528109,0.666667,0
0.791667,0.205479,0.098592,0.143939,0.072727,0.184211,0.052632,0.216667,0.091837,0.565588,0.666667,0
0.083333,0.273973,0.450704,0.075758,0.163636,0.175439,0.157895,0.3,0.091837,0.495741,0.666667,0
0.083333,0.39726,0.535211,0.007576,0.563636,0.614035,0.280702,0.5,0.55102,0.494037,0.666667,0
0.375,0.438356,0.619718,0.19697,0.072727,0.131579,0.122807,0.216667,0.102041,0.53322,0.666667,0
0.208333,0.205479,0.394366,0.106061,0.090909,0.210526,0.157895,0.25,0.122449,0.477002,0.666667,0
0.416667,0.452055,0.43662,0.295455,0.090909,0.184211,0.070175,0.216667,0.091837,0.543441,0.666667,0
0,0.438356,0.28169,0.05303,0.090909,0.105263,0.140351,0.15,0.112245,0.494037,0.666667,0
0.291667,0.027397,0.042254,0,0.072727,0.105263,0.035088,0.1,0.061224,0.502555,0.666667,0
0.166667,0,0.169014,0,0.163636,0.175439,0.105263,0.3,0.040816,0.441227,0.666667,0
0.333333,0.561644,0.169014,0,0.2,0.149123,0.122807,0.25,0.071429,0.531516,0.666667,0
0.375,0.287671,0.732394,0.310606,0.072727,0.280702,0.350877,0.316667,0.336735,0.437819,0.666667,0
0.291667,0.219178,0.084507,0.128788,0.036364,0.087719,0.035088,0.133333,0.040816,0.524702,0.666667,0
0.083333,0.369863,0.591549,0.106061,0.072727,0.131579,0.192982,0.316667,0.193878,0.519591,0.666667,0
0.166667,0.260274,0.577465,0.25,0.145455,0.263158,0.280702,0.4,0.183673,0.487223,0.666667,0
0.5,0.109589,0.15493,0.113636,0.036364,0.114035,0.192982,0.15,0.112245,0.540034,0.666667,0
0.083333,0.383562,0.760563,0.272727,0.109091,0.192982,0.210526,0.416667,0.153061,0.480409,0.666667,0
0.5,0.246575,0.323944,0.075758,0.036364,0.105263,0.192982,0.2,0.102041,0.480409,0.666667,0
0.416667,0.232877,0.183099,0,0.090909,0.078947,0.052632,0.133333,0.040816,0.521295,0.666667,0
0.083333,0.575342,0.492958,0,0.254545,0.298246,0.087719,0.266667,0.112245,0.51448,0.666667,0
0.25,0.767123,0.338028,0.045455,0.436364,0.622807,0.491228,0.55,0.744898,0.643952,0.282051,0
0.541667,0.821918,0.267606,0.106061,0.163636,0.280702,0.263158,0.3,0.142857,0.591141,0.666667,0
0.083333,0.547945,0.464789,0.356061,0.127273,0.263158,0.315789,0.35,0.234694,0.548552,0.666667,0
0.291667,0.493151,0.309859,0,0.327273,0.210526,0.105263,0.266667,0.132653,0.558773,0.666667,0
0.416667,0.342466,0.802817,0.007576,0.363636,0.333333,0.210526,0.383333,0.234694,0.439523,0.666667,0
0.125,0.205479,0.507042,0.015152,0.127273,0.122807,0.122807,0.3,0.122449,0.512777,0.666667,0
0.208333,0.383562,0.732394,0.431818,0.127273,0.201754,0.473684,0.333333,0.295918,0.483816,0.666667,0
0.125,0.178082,0.830986,0.356061,0.109091,0.254386,0.45614,0.333333,0.459184,0.41908,0.666667,0
0.375,0.178082,0.352113,0.090909,0.018182,0.087719,0.087719,0.133333,0.020408,0.480409,0.666667,0
0.375,0.383562,0.619718,0.189394,0.036364,0.149123,0.22807,0.3,0.183673,0.49063,0.666667,0
0.291667,0.09589,0.140845,0.007576,0.418182,0.324561,0.280702,0.516667,0.520408,0.502555,0.666667,0
0.25,0.219178,0.408451,0.151515,0.090909,0.131579,0.105263,0.233333,0.040816,0.470187,0.666667,0
0.458333,0.657534,0.211268,0.174242,0.054545,0.114035,0.175439,0.166667,0.163265,0.560477,0.666667,0
0.125,0.287671,0.239437,0.159091,0.036364,0.096491,0.157895,0.233333,0.071429,0.51448,0.666667,0
0.333333,0.287671,0.422535,0.310606,0.072727,0.149123,0.157895,0.333333,0.132653,0.53833,0.666667,0
0.458333,0.068493,0.183099,0,0.145455,0.201754,0.087719,0.316667,0.112245,0.459966,0.666667,0
0.541667,0.589041,0.464789,0,0.327273,0.570175,0.350877,0.466667,0.204082,0.516184,0.666667,0
0.458333,0.479452,0.591549,0.409091,0.345455,0.54386,0.45614,0.483333,0.581633,0.546848,0.666667,1
0.625,0.287671,0.492958,0.333333,0.072727,0.324561,0.192982,0.35,0.112245,0.477002,0.666667,0
0.166667,0.027397,0.070423,0.05303,0.018182,0.061404,0.105263,0.1,0.071429,0.53322,0.666667,0
0.416667,0.369863,0.450704,0.19697,0.036364,0.140351,0.105263,0.2,0.102041,0.487223,0.666667,0
0.208333,0.041096,0.084507,0.174242,0,0.087719,0.105263,0.2,0.102041,0.512777,0.666667,0
0.25,0.684932,0.338028,0.356061,0.163636,0.403509,0.333333,0.383333,0.265306,0.597956,0.666667,0
0.5,0.657534,0.478873,0.401515,0.163636,0.368421,0.192982,0.5,0.153061,0.584327,0.666667,0
0.416667,0.068493,0.211268,0.212121,0.054545,0.122807,0.070175,0.133333,0.05102,0.46167,0.666667,0
0.291667,0.287671,0.28169,0.219697,0.090909,0.175439,0.105263,0.233333,0.091837,0.522998,0.666667,0
0.75,0.09589,0.169014,0.189394,0.036364,0.114035,0.22807,0.216667,0.091837,0.48552,0.666667,0
0.666667,0.671233,0.323944,0.015152,0.327273,0.307018,0.122807,0.383333,0.22449,0.562181,0.666667,0
0.208333,0.041096,0.15493,0.143939,0.054545,0.078947,0.035088,0.15,0.030612,0.502555,0.666667,0
0.458333,0.726027,0.366197,0.212121,0.218182,0.473684,0.280702,0.4,0.265306,0.620102,0.666667,0
0.458333,0.342466,0.225352,0.143939,0.036364,0.052632,0.052632,0.15,0.030612,0.521295,0.666667,0
0.333333,0.369863,0.309859,0.204545,0.054545,0.184211,0.122807,0.2,0.132653,0.519591,0.666667,0
0.208333,0.150685,0.408451,0.242424,0.145455,0.149123,0.105263,0.266667,0.102041,0.529813,0.666667,1
0.541667,0.178082,0.366197,0.007576,0.254545,0.394737,0.333333,0.4,0.142857,0.497445,0.666667,0
0.416667,0.60274,0.253521,0.257576,0.109091,0.324561,0.403509,0.416667,0.459184,0.667802,0.666667,0
0.208333,0.178082,0.169014,0.060606,0.127273,0.131579,0.122807,0.166667,0.091837,0.478705,0.666667,0
0.291667,0,0.028169,0,0,0,0,0,0,0.497445,0.666667,0
0.25,0.013699,0.098592,0.007576,0.236364,0.114035,0.105263,0.35,0.153061,0.470187,0.666667,0
0.5,0.452055,0.394366,0,0.2,0.201754,0.087719,0.266667,0.05102,0.540034,0.666667,0
0.083333,0.589041,0.549296,0,0.254545,0.254386,0.192982,0.35,0.204082,0.505963,0.666667,0
0.25,0.356164,0.28169,0,0.145455,0.175439,0.070175,0.15,0.05102,0.517888,0.666667,0
0.375,0.547945,0.577465,0.19697,0.145455,0.157895,0.22807,0.433333,0.244898,0.592845,0.666667,0
0.125,0.712329,0.225352,0.045455,0.090909,0.096491,0.105263,0.2,0.122449,0.522998,0.666667,0
0.375,0.643836,0.450704,0.189394,0.072727,0.175439,0.157895,0.266667,0.102041,0.53833,0.666667,0
0.291667,0.60274,0.380282,0.356061,0.036364,0.140351,0.315789,0.35,0.27551,0.53833,0.666667,0
0.166667,0,0.042254,0,0.054545,0.114035,0,0,0.030612,0.528109,0.666667,0
0.333333,0.027397,0,0,0,0.087719,0,0.083333,0,0.505963,0.666667,0
0.166667,0.739726,0.394366,0.515152,0.072727,0.27193,0.421053,0.4,0.408163,0.597956,0.666667,0
0.291667,0.013699,0.056338,0.030303,0.036364,0.192982,0.035088,0.1,0.061224,0.563884,0.666667,1
0.166667,0.09589,0.211268,0,0.127273,0.175439,0.140351,0.283333,0.142857,0.495741,0.666667,0
0.5,0.424658,0.140845,0.234848,0.145455,0.219298,0.192982,0.25,0.132653,0.562181,0.666667,0
0.333333,0.739726,0.197183,0.356061,0.072727,0.263158,0.192982,0.266667,0.081633,0.606474,0.666667,0
0.333333,0.534247,0.591549,0.007576,0.254545,0.236842,0.087719,0.3,0.081633,0.51448,0.666667,0
0.208333,0,0.042254,0.075758,0,0.061404,0.122807,0.166667,0.132653,0.505963,0.666667,0
0.208333,0.191781,0.43662,0.128788,0.036364,0.087719,0.087719,0.333333,0.061224,0.541738,0.666667,0
0.166667,0.219178,0.15493,0.106061,0.054545,0.061404,0.175439,0.2,0.102041,0.482112,0.666667,0
0.291667,0.452055,0.492958,0.068182,0.145455,0.201754,0.157895,0.45,0.081633,0.541738,0.666667,0
0.291667,0.767123,0.338028,0.181818,0.109091,0.157895,0.298246,0.316667,0.214286,0.568995,0.666667,0
0.5,0.575342,0.380282,0,0.472727,0.587719,0.385965,0.5,0.316327,0.638842,0.666667,0
0.583333,0.739726,0.366197,0.015152,0.272727,0.464912,0.298246,0.383333,0.295918,0.609881,0.666667,0
0.25,0.780822,0.352113,0,0.727273,0.833333,0.263158,0.533333,0.387755,0.625213,0.666667,0
0.291667,0.013699,0,0,0.181818,0,0,0,0,0.540034,0.666667,0
0.25,0.630137,0.450704,0,0.327273,0.254386,0.175439,0.416667,0.122449,0.521295,0.666667,0
0.208333,0.616438,0.478873,0.204545,0.109091,0.324561,0.385965,0.416667,0.581633,0.562181,0.666667,0
0.166667,0.383562,0.605634,0.007576,0.563636,0.754386,0.614035,0.633333,0.765306,0.519591,0.666667,0
0.333333,0.506849,0.507042,0.280303,0.272727,0.359649,0.192982,0.433333,0.183673,0.546848,0.666667,0
0.041667,0.287671,0.394366,0.068182,0.018182,0.096491,0.210526,0.183333,0.122449,0.451448,0.666667,0
0.833333,0.808219,0.309859,0.212121,0.018182,0.122807,0.105263,0.316667,0.153061,0.572402,0.666667,0
0.458333,0.506849,0.380282,0.318182,0.036364,0.210526,0.385965,0.383333,0.306122,0.572402,0.666667,0
0.125,0.342466,0.676056,0,0.490909,0.526316,0.315789,0.533333,0.316327,0.444634,0.666667,0
0.25,0.068493,0.070423,0.356061,0.163636,0.201754,0.596491,0.25,0.234694,0.468484,0.666667,1
0.166667,0.39726,0.690141,0.098485,0.163636,0.280702,0.175439,0.25,0.22449,0.483816,0.666667,0
0.5,0.328767,0.225352,0.189394,0.036364,0.166667,0.263158,0.3,0.306122,0.589438,0.666667,0
0.208333,0.09589,0.338028,0,0.218182,0.254386,0.105263,0.35,0.112245,0.49063,0.666667,0
0.291667,0,0.028169,0,0.272727,0,0,0,0.05102,0.505963,0.666667,1
0.25,0.315068,0.676056,0.106061,0.036364,0.105263,0.192982,0.183333,0.030612,0.495741,0.666667,0
0.125,0.383562,0.591549,0.272727,0.090909,0.201754,0.385965,0.366667,0.27551,0.50937,0.666667,0
0.333333,0.205479,0.225352,0.075758,0.072727,0.070175,0.035088,0.1,0.040816,0.511073,0.666667,0
0.708333,0.657534,0.450704,0.310606,0.090909,0.5,0.263158,0.35,0.479592,0.591141,0.666667,0
0.291667,0.424658,0.239437,0.068182,0.018182,0.070175,0.087719,0.066667,0.05102,0.495741,0.666667,0
0.166667,0.575342,0.28169,0.106061,0.181818,0.236842,0.140351,0.35,0.173469,0.536627,0.666667,0
0.375,0.657534,0.28169,0.227273,0.072727,0.210526,0.105263,0.15,0.061224,0.536627,0.666667,0
0.125,0.178082,0.56338,0.128788,0.036364,0.070175,0.087719,0.166667,0.05102,0.522998,0.666667,1
0.208333,0.69863,0.43662,0.151515,0.181818,0.342105,0.192982,0.466667,0.173469,0.553663,0.666667,0
0.541667,0.164384,0.140845,0.060606,0.309091,0.307018,0.140351,0.4,0.153061,0.500852,0.666667,1
0.25,0.068493,0.126761,0.090909,0.054545,0.122807,0.122807,0.133333,0.091837,0.522998,0.666667,0
0.375,0.657534,0.323944,0.007576,0.6,0.780702,0.561404,0.566667,0.683673,0.60477,0.666667,0
0.541667,0.493151,0.253521,0.045455,0.2,0.298246,0.526316,0.333333,0.387755,0.567291,0.666667,0
0.25,0.30137,0.802817,0.151515,0.072727,0.122807,0.122807,0.216667,0.081633,0.49063,0.666667,0
0.291667,0.30137,0.450704,0.174242,0.072727,0.192982,0.105263,0.2,0.05102,0.480409,0.666667,0
0.666667,0.232877,0.098592,0.022727,0.036364,0.035088,0.122807,0.233333,0.05102,0.516184,0.666667,1
0.25,0.520548,0.352113,0,0.272727,0.236842,0.105263,0.3,0.112245,0.53833,0.666667,0
0.333333,0.09589,0.492958,0,0.272727,0.184211,0.157895,0.383333,0.112245,0.454855,0.666667,1
0.208333,0.013699,0.014085,0,0.090909,0,0,0,0.102041,0.471891,0.666667,0
0.25,0.178082,0.760563,0.143939,0.072727,0.131579,0.175439,0.316667,0.132653,0.431005,0.666667,0
0.666667,0.465753,0.549296,0,0.236364,0.315789,0.140351,0.433333,0.122449,0.50937,0.666667,0
0.125,0.315068,0.802817,0,0.509091,0.412281,0.315789,0.483333,0.255102,0.420784,0.666667,0
0.208333,0.383562,0.211268,0.25,0.109091,0.359649,0.578947,0.383333,0.438776,0.577513,0.666667,0
0.25,0.356164,0.535211,0.30303,0.090909,0.184211,0.368421,0.3,0.295918,0.451448,0.666667,0
0.333333,0.150685,0.28169,0.090909,0.054545,0.087719,0.157895,0.083333,0.040816,0.429302,0.666667,0
0.166667,0.178082,0.15493,0.007576,0.018182,0.026316,0.017544,0.05,0,0.487223,0.666667,0
0.333333,0.136986,0.633803,0.181818,0.345455,0.377193,0.192982,0.416667,0.285714,0.439523,0.666667,1
0.083333,0.479452,0.577465,0.234848,0.072727,0.192982,0.22807,0.4,0.142857,0.524702,0.666667,0
0.25,0.39726,0.732394,0.143939,0.145455,0.377193,0.403509,0.4,0.265306,0.44293,0.666667,0
0.541667,0.452055,0.309859,0.265152,0.072727,0.157895,0.087719,0.366667,0.05102,0.53322,0.666667,0
0.291667,0.246575,0.183099,0.045455,0.036364,0.061404,0.175439,0.166667,0.040816,0.522998,0.666667,0
0.375,0.547945,0.492958,0.030303,0.054545,0.052632,0.105263,0.166667,0.071429,0.504259,0.666667,0
0.416667,0.260274,0.464789,0.265152,0.036364,0.131579,0.210526,0.216667,0.183673,0.46678,0.666667,0
0.375,0.684932,0.366197,0.257576,0.127273,0.263158,0.210526,0.35,0.265306,0.594549,0.666667,0
0.375,0.657534,0.478873,0.469697,0.109091,0.245614,0.315789,0.45,0.193878,0.531516,0.666667,0
0.291667,0.547945,0.521127,0.113636,0.072727,0.315789,0.263158,0.35,0.357143,0.507666,0.666667,1
0.5,0.260274,0.549296,0.083333,0.109091,0.263158,0.298246,0.233333,0.22449,0.471891,0.666667,0
0,0.191781,0.887324,0.113636,0.181818,0.298246,0.280702,0.366667,0.22449,0.483816,0.666667,0
0.291667,0.123288,0.352113,0.083333,0.072727,0.078947,0.052632,0.1,0.030612,0.541738,0.666667,0
0.375,0.410959,0.535211,0.015152,0.290909,0.315789,0.192982,0.383333,0.204082,0.482112,0.666667,0
0.166667,0.027397,0.126761,0.113636,0.072727,0.131579,0.140351,0.1,0.05102,0.543441,0.666667,0
0.375,0.616438,0.43662,0.295455,0.163636,0.201754,0.491228,0.45,0.489796,0.591141,0.666667,0
0.208333,0.315068,0.760563,0.272727,0.145455,0.377193,0.491228,0.333333,0.510204,0.436116,0.666667,0
0.208333,0.438356,0.394366,0,0.309091,0.289474,0.157895,0.3,0.122449,0.511073,0.666667,0
0.208333,0.39726,0.746479,0,0.563636,0.535088,0.350877,0.416667,0.377551,0.492334,0.666667,0
0.291667,0.219178,0.098592,0,0.181818,0.114035,0.087719,0.383333,0.112245,0.499148,0.666667,0
0.166667,0.09589,0.056338,0,0.181818,0.131579,0.087719,0.25,0.040816,0.497445,0.666667,1
0.375,0.287671,0.478873,0,0.236364,0.245614,0.140351,0.516667,0.112245,0.470187,0.666667,0
0.333333,0.630137,0.464789,0.280303,0.054545,0.166667,0.280702,0.3,0.122449,0.558773,0.666667,0
0.416667,0.164384,0.197183,0,0.290909,0.280702,0.192982,0.3,0.112245,0.505963,0.666667,1
0.333333,0.068493,0.126761,0,0.072727,0.078947,0.035088,0.183333,0.040816,0.49063,0.666667,0
0.125,0.657534,0.422535,0.181818,0.145455,0.27193,0.192982,0.333333,0.204082,0.512777,0.666667,0
0.333333,0.246575,0.070423,0,0.072727,0.114035,0.105263,0.333333,0.030612,0.521295,0.666667,0
0.666667,0.369863,0.15493,0.098485,0.054545,0.184211,0.070175,0.216667,0.040816,0.526405,0.666667,0
0.208333,0.150685,0.492958,0,0.418182,0.254386,0.157895,0.416667,0.22449,0.471891,0.666667,0
0.416667,0.164384,0.042254,0,0.236364,0.166667,0.070175,0.116667,0.102041,0.541738,0.666667,0
0.166667,0.246575,0.830986,0.166667,0.163636,0.201754,0.140351,0.316667,0.081633,0.44293,0.666667,1
0.166667,0.041096,0.28169,0.098485,0.018182,0.061404,0.105263,0.166667,0.010204,0.534923,0.666667,0
0.333333,0.69863,0.366197,0,0.254545,0.166667,0.140351,0.45,0.173469,0.524702,0.666667,0
0.208333,0.493151,0.535211,0.234848,0.2,0.27193,0.192982,0.466667,0.132653,0.558773,0.666667,0
0.166667,0.191781,0.112676,0.189394,0.054545,0.070175,0.175439,0.183333,0.091837,0.492334,0.666667,0
0.25,0.356164,0.647887,0.386364,0.127273,0.201754,0.526316,0.433333,0.489796,0.529813,0.282051,1
0.25,0.534247,0.43662,0.022727,0.072727,0.122807,0.157895,0.15,0.081633,0.519591,0.666667,0
0.458333,0.547945,0.549296,0.219697,0.036364,0.149123,0.280702,0.266667,0.163265,0.502555,0.666667,0
0.25,0.424658,0.535211,0.007576,0.545455,0.54386,0.333333,0.433333,0.326531,0.477002,0.666667,0
0.458333,0.328767,0.15493,0.401515,0.054545,0.166667,0.210526,0.316667,0.22449,0.626917,0.666667,1
0.375,0.465753,0.56338,0.492424,0.090909,0.307018,0.263158,0.433333,0.214286,0.522998,0.666667,0
0.291667,0.013699,0.056338,0,0.363636,0.122807,0.280702,0.533333,0.102041,0.505963,0.666667,0
0.166667,0.643836,0.43662,0.143939,0.109091,0.166667,0.087719,0.216667,0.081633,0.575809,0.666667,0
0.125,0.150685,0.140845,0.037879,0.036364,0.078947,0.087719,0.183333,0.040816,0.53322,0.666667,0
0.708333,0,0.112676,0.143939,0.054545,0.096491,0.192982,0.216667,0.030612,0.422487,0.666667,0
0.625,0.643836,0.309859,0.492424,0.090909,0.157895,0.350877,0.283333,0.295918,0.589438,0.666667,0
0.541667,0.287671,0.661972,0.439394,0.072727,0.263158,0.421053,0.35,0.214286,0.454855,0.666667,0
0.25,0.260274,0.859155,0.333333,0.127273,0.263158,0.22807,0.316667,0.112245,0.407155,0.666667,0
0.208333,0.657534,0.352113,0.5,0.145455,0.342105,0.631579,0.4,0.591837,0.618399,0.282051,0
0.333333,0.452055,0.267606,0.128788,0.218182,0.175439,0.22807,0.333333,0.132653,0.553663,0.666667,0
0.583333,0.205479,0.070423,0.204545,0.018182,0.096491,0.035088,0.05,0.061224,0.589438,0.666667,0
0.166667,0.041096,0.140845,0.143939,0.018182,0.122807,0.087719,0.133333,0.061224,0.475298,0.666667,0
0.208333,0.027397,0.028169,0.113636,0,0.175439,0.052632,0.133333,0.030612,0.553663,0.666667,0
0.208333,0.30137,0.450704,0,0.272727,0.175439,0.122807,0.366667,0.112245,0.487223,0.666667,0
0.625,0.205479,0.197183,0.159091,0,0.061404,0.157895,0.1,0.040816,0.492334,0.666667,0
0.166667,0.068493,0.112676,0.037879,0.018182,0.035088,0.035088,0.2,0.112245,0.519591,0.666667,0
0.375,0.69863,0.323944,0.227273,0.090909,0.149123,0.140351,0.333333,0.081633,0.572402,0.666667,0
0.125,0.315068,0.71831,0.212121,0.6,0.429825,0.280702,0.566667,0.285714,0.519591,0.666667,0
0.458333,0.438356,0.676056,0.174242,0.054545,0.219298,0.298246,0.283333,0.204082,0.471891,0.666667,0
0.291667,0.068493,0.267606,0,0.145455,0.157895,0.070175,0.433333,0.163265,0.456559,0.666667,0
0.666667,0.219178,0.084507,0.007576,0.054545,0.04386,0.052632,0.233333,0.030612,0.499148,0.666667,0
0.5,0.09589,0.380282,0,0.145455,0.149123,0.070175,0.233333,0.112245,0.478705,0.666667,1
0.375,0.150685,0.28169,0,0.290909,0.368421,0.157895,0.533333,0.183673,0.487223,0.666667,0
0.708333,0.232877,0.253521,0.219697,0.018182,0.078947,0.140351,0.233333,0.071429,0.49063,0.666667,0
0.333333,0.383562,0.760563,0,0.345455,0.403509,0.210526,0.516667,0.183673,0.521295,0.666667,0
0.375,0.232877,0.507042,0,0.345455,0.333333,0.122807,0.333333,0.193878,0.499148,0.666667,0
0.333333,0.753425,0.253521,0,0.218182,0.201754,0.157895,0.333333,0.091837,0.550256,0.666667,0
0.333333,0.342466,0.802817,0.363636,0.127273,0.350877,0.350877,0.366667,0.346939,0.449744,0.666667,0
0.291667,0.506849,0.591549,0.212121,0.072727,0.192982,0.508772,0.333333,0.418367,0.548552,0.666667,0
0.208333,0.287671,0.521127,0,0.145455,0.149123,0.052632,0.216667,0.091837,0.531516,0.666667,0
0.25,0.164384,0.197183,0.19697,0.109091,0.149123,0.175439,0.4,0.163265,0.473595,0.666667,0
0.291667,0.315068,0.605634,0,0.327273,0.254386,0.105263,0.35,0.122449,0.477002,0.666667,0
0.125,0.780822,0.295775,0.242424,0.054545,0.184211,0.140351,0.3,0.091837,0.570698,0.666667,0
0.25,0.657534,0.323944,0.242424,0.090909,0.192982,0.438596,0.383333,0.326531,0.565588,0.282051,0
0.166667,0.273973,0.295775,0,0.163636,0.149123,0.105263,0.283333,0.102041,0.502555,0.666667,0
0.666667,0.369863,0.239437,0,0.345455,0.315789,0.210526,0.383333,0.285714,0.531516,0.666667,0
0.25,0.328767,0.676056,0.219697,0.054545,0.149123,0.192982,0.366667,0.153061,0.497445,0.666667,0
0.25,0.273973,0.408451,0.128788,0.036364,0.078947,0.175439,0.116667,0.05102,0.51448,0.666667,0
0.208333,0.589041,0.338028,0.272727,0.236364,0.315789,0.263158,0.266667,0.418367,0.570698,0.666667,0
0.416667,0.657534,0.450704,0,0.636364,0.675439,0.421053,0.516667,0.367347,0.572402,0.025641,0
0.291667,0.342466,0.732394,0.393939,0.072727,0.184211,0.245614,0.25,0.244898,0.410562,0.666667,0
0.583333,0.589041,0.507042,0.386364,0.109091,0.245614,0.263158,0.266667,0.204082,0.534923,0.666667,0
0.5,0.219178,0.239437,0,0.090909,0.061404,0.017544,0.083333,0.020408,0.505963,0.666667,0
0.333333,0.506849,0.211268,0,0.309091,0.201754,0.105263,0.3,0.081633,0.531516,0.666667,0
0.166667,0.164384,0.816901,0,0.436364,0.412281,0.280702,0.433333,0.22449,0.41908,0.666667,0
0.166667,0.082192,0.098592,0.106061,0.036364,0.131579,0.140351,0.133333,0.040816,0.488927,0.666667,1
0.5,0.136986,0.450704,0.151515,0.054545,0.052632,0.087719,0.166667,0.071429,0.454855,0.666667,0
0.625,0.630137,0.450704,0.159091,0.054545,0.157895,0.122807,0.266667,0.071429,0.521295,0.666667,0
0.166667,0.60274,0.535211,0.287879,0.090909,0.315789,0.631579,0.45,0.408163,0.563884,0.128205,0
0.25,0.328767,0.352113,0.075758,0.145455,0.219298,0.105263,0.216667,0.081633,0.517888,0.666667,0
0.333333,0.315068,0.577465,0.090909,0.145455,0.166667,0.122807,0.216667,0.071429,0.499148,0.666667,0
0.125,0.643836,0.478873,0,0.509091,0.526316,0.298246,0.516667,0.306122,0.543441,0.666667,0
0.25,0.534247,0.591549,0.265152,0.054545,0.166667,0.298246,0.25,0.153061,0.48552,0.282051,0
0.333333,0.219178,0.352113,0.295455,0.090909,0.175439,0.403509,0.266667,0.153061,0.48552,0.666667,0
0.166667,0.424658,0.408451,0.25,0.090909,0.236842,0.140351,0.183333,0.081633,0.494037,0.666667,0
0.291667,0.328767,0.676056,0,0.490909,0.412281,0.175439,0.4,0.234694,0.451448,0.666667,1
0.25,0.109589,0.098592,0.060606,0.036364,0.114035,0.157895,0.416667,0.112245,0.480409,0.666667,0
0.541667,0.671233,0.450704,0.393939,0.072727,0.175439,0.22807,0.283333,0.122449,0.522998,0.666667,0
0.5,0.027397,0.028169,0,0,0.070175,0.052632,0.05,0,0.570698,0.666667,1
