W,MIN,FGM,FG3M,AST,STL,BLK,PLUS_MINUS,PLUS_MINUS_RANK,All_Star_Selection
0.109589,0.290993,0.13913,0.150943,0.068376,0,0.027027,0.49063,0.645695,0
0.150685,0.792148,0.669565,0.301887,0.74359,0.5,0.243243,0.441227,0.822848,0
0.164384,0.159353,0.156522,0,0.042735,0.066667,0.027027,0.497445,0.596026,0
0.136986,0.353349,0.234783,0,0.042735,0.1,0.081081,0.562181,0.130795,0
0.219178,0.221709,0.13913,0,0.025641,0.1,0.027027,0.475298,0.728477,0
0.328767,0.330254,0.156522,0.150943,0.076923,0.133333,0.243243,0.511073,0.455298,0
0.712329,0.381062,0.191304,0.169811,0.111111,0.133333,0.054054,0.536627,0.271523,0
0.424658,0.510393,0.530435,0.056604,0.119658,0.133333,0.297297,0.546848,0.205298,0
0.506849,0.6097,0.304348,0.207547,0.094017,0.266667,0.351351,0.524702,0.35596,0
0.342466,0.43418,0.208696,0.09434,0.196581,0.166667,0.081081,0.478705,0.715232,0
0.630137,0.263279,0.130435,0,0.094017,0.1,0.216216,0.497445,0.582781,0
0.246575,0.625866,0.565217,0.339623,0.205128,0.233333,0.054054,0.449744,0.80298,0
0.150685,0.101617,0.06087,0.056604,0.042735,0,0,0.494037,0.622517,0
0.123288,0.279446,0.2,0.075472,0.094017,0.166667,0.081081,0.50937,0.485099,0
0.013699,0.092379,0.086957,0.188679,0,0,0,0.437819,0.832781,0
0.30137,0.293303,0.078261,0.056604,0.196581,0.1,0.027027,0.463373,0.768212,0
0.424658,0.586605,0.243478,0.264151,0.119658,0.333333,0.162162,0.522998,0.372517,0
0.260274,0.577367,0.382609,0.169811,0.196581,0.3,0.189189,0.431005,0.846026,0
0.438356,0.542725,0.226087,0.150943,0.102564,0.4,0.108108,0.511073,0.463576,0
0.479452,0.799076,0.504348,0.415094,0.350427,0.366667,0.135135,0.53833,0.246689,0
0.410959,0.822171,0.713043,0.339623,0.65812,0.533333,0.216216,0.58092,0.087748,0
0.60274,0.443418,0.173913,0.169811,0.068376,0.133333,0.081081,0.531516,0.306291,0
0.09589,0.321016,0.078261,0.056604,0.068376,0.233333,0.027027,0.502555,0.533113,0
0.424658,0.702079,0.678261,0.169811,0.264957,0.233333,0.162162,0.519591,0.40894,1
0.232877,0.2194,0.113043,0.09434,0.042735,0.166667,0.081081,0.495741,0.61755,0
0.342466,0.729792,0.321739,0.377358,0.153846,0.5,0.108108,0.429302,0.847682,0
0.493151,0.454965,0.234783,0.207547,0.102564,0.133333,0.054054,0.512777,0.451987,1
0.027397,0.154734,0.06087,0,0.08547,0.233333,0,0.505963,0.506623,0
0.410959,0.681293,0.426087,0.283019,0.367521,0.366667,0.081081,0.553663,0.172185,0
0.616438,0.628176,0.504348,0,0.273504,0.333333,0.378378,0.623509,0.024834,0
0.041096,0.501155,0.295652,0.169811,0.34188,0.266667,0.054054,0.49063,0.65894,0
0,0.124711,0,0,0.08547,0,0,0.471891,0.736755,0
0.465753,0.757506,0.765217,0.339623,0.290598,0.3,0.432432,0.534923,0.279801,0
0.561644,0.7806,0.808696,0.358491,0.282051,0.6,0.108108,0.623509,0.02649,0
0.136986,0.383372,0.173913,0.075472,0.051282,0.2,0.135135,0.492334,0.634106,0
0.534247,0.524249,0.286957,0.264151,0.153846,0.233333,0.135135,0.545145,0.213576,0
0.287671,0.642032,0.469565,0.301887,0.102564,0.4,0.243243,0.454855,0.783113,0
0.534247,0.801386,0.773913,0.603774,0.504274,0.4,0.108108,0.529813,0.319536,0
0.287671,0.450346,0.365217,0.037736,0.042735,0.166667,0.162162,0.551959,0.183775,0
0.232877,0.538106,0.2,0.207547,0.153846,0.333333,0.108108,0.49063,0.647351,0
0.328767,0.561201,0.356522,0.264151,0.196581,0.433333,0.162162,0.448041,0.811258,0
0.506849,0.568129,0.347826,0.339623,0.111111,0.3,0.054054,0.49063,0.650662,0
0.739726,0.794457,0.8,0.339623,0.504274,0.233333,0.297297,0.666099,0.006623,0
0.369863,0.625866,0.321739,0.339623,0.247863,0.3,0.081081,0.495741,0.602649,0
0.205479,0.660508,0.391304,0.320755,0.094017,0.2,0.081081,0.378194,0.874172,0
0.09589,0.623557,0.434783,0.45283,0.188034,0.1,0.054054,0.480409,0.708609,0
0.767123,0.422633,0.234783,0,0.128205,0.2,0.189189,0.587734,0.072848,0
0.356164,0.293303,0.156522,0,0.068376,0.133333,0.162162,0.53833,0.258278,1
0.767123,0.713626,0.573913,0.433962,0.367521,0.333333,0.027027,0.645656,0.016556,0
0.178082,0.168591,0.069565,0.075472,0.025641,0.1,0.054054,0.500852,0.556291,0
0.753425,0.7806,0.730435,0.584906,0.205128,0.366667,0.162162,0.599659,0.056291,0
0,0.036952,0,0,0,0,0,0.574106,0.094371,0
0.287671,0.270208,0.147826,0,0.076923,0.133333,0.108108,0.50937,0.475166,0
0.013699,0.117783,0,0,0,0.333333,0,0.548552,0.198675,0
0.191781,0.692841,0.408696,0.132075,0.512821,0.5,0.135135,0.441227,0.82947,0
0.260274,0.683603,0.304348,0.037736,0.25641,0.433333,0.243243,0.499148,0.571192,1
0.534247,0.43649,0.252174,0.377358,0.102564,0.133333,0.054054,0.555366,0.168874,0
0.452055,0.759815,0.617391,0.339623,0.213675,0.2,0.108108,0.50937,0.488411,0
0.643836,0.78291,0.408696,0.45283,0.74359,0.466667,0.135135,0.662692,0.008278,0
0.369863,0.184758,0.130435,0,0.102564,0.066667,0.162162,0.524702,0.352649,0
0.506849,0.757506,0.782609,0.490566,0.589744,0.5,0.135135,0.608177,0.036424,0
0.657534,0.762125,0.730435,0.018868,0.205128,0.166667,0.351351,0.541738,0.231788,0
0.452055,0.376443,0.234783,0.207547,0.179487,0.2,0.027027,0.495741,0.609272,0
0.09589,0.387991,0.147826,0.09434,0.051282,0.133333,0.054054,0.453152,0.789735,0
0.69863,0.52194,0.26087,0.396226,0.128205,0.166667,0.027027,0.536627,0.269868,0
0.561644,0.498845,0.252174,0.320755,0.094017,0.166667,0.027027,0.531516,0.316225,0
0.219178,0.614319,0.321739,0.09434,0.273504,0.5,0.162162,0.441227,0.827815,1
0.219178,0.741339,0.573913,0.433962,0.119658,0.233333,0.162162,0.458262,0.773179,0
0.383562,0.808314,0.878261,0.377358,0.709402,0.433333,0.162162,0.558773,0.142384,1
0.164384,0.154734,0.078261,0.056604,0.042735,0.133333,0.054054,0.468484,0.756623,0
0.342466,0.69515,0.33913,0.301887,0.461538,0.5,0.108108,0.517888,0.423841,0
0.273973,0.184758,0.078261,0.037736,0.094017,0.166667,0.054054,0.500852,0.556291,0
0.643836,0.6097,0.565217,0.264151,0.461538,0.266667,0.027027,0.567291,0.107616,0
0.027397,0.34873,0.173913,0.09434,0.042735,0.1,0.081081,0.570698,0.102649,0
0.383562,0.73903,0.608696,0.433962,0.512821,0.366667,0.081081,0.495741,0.614238,0
0.410959,0.52194,0.313043,0.320755,0.153846,0.133333,0.054054,0.536627,0.268212,0
0.123288,0.387991,0.2,0.283019,0.102564,0.2,0.243243,0.502555,0.536424,0
0.150685,0.406467,0.234783,0.113208,0.068376,0.233333,0.108108,0.591141,0.067881,0
0.219178,0.103926,0.034783,0.075472,0,0,0,0.51448,0.437086,0
0.671233,0.655889,0.513043,0.301887,0.273504,0.233333,0.054054,0.635434,0.019868,0
0.123288,0.150115,0.095652,0.188679,0.008547,0.033333,0.027027,0.50937,0.483444,1
0.726027,0.531178,0.373913,0.377358,0.102564,0.233333,0.027027,0.551959,0.18543,0
0.465753,0.39261,0.269565,0.283019,0.136752,0.166667,0.081081,0.512777,0.448675,0
0.205479,0.30254,0.226087,0.09434,0.076923,0.1,0.027027,0.50937,0.481788,0
0.534247,0.706697,0.426087,0.245283,0.376068,0.366667,0.297297,0.55707,0.152318,0
0.342466,0.364896,0.182609,0,0.119658,0.033333,0.135135,0.487223,0.667219,0
0.630137,0.526559,0.313043,0.358491,0.145299,0.133333,0.027027,0.529813,0.321192,0
0.123288,0.136259,0.130435,0.169811,0.008547,0,0.027027,0.507666,0.498344,0
0.60274,0.639723,0.434783,0.358491,0.128205,0.2,0.081081,0.540034,0.241722,0
0.657534,0.630485,0.26087,0.301887,0.34188,0.6,0.108108,0.55707,0.150662,0
0.164384,0.475751,0.286957,0.132075,0.128205,0.333333,0.027027,0.446337,0.81457,0
0.164384,0.515012,0.295652,0.037736,0.264957,0.3,0.081081,0.516184,0.428808,1
0.328767,0.501155,0.304348,0.226415,0.119658,0.2,0.108108,0.475298,0.721854,0
0.232877,0.263279,0.13913,0.075472,0.042735,0.133333,0.081081,0.454855,0.781457,0
0.410959,0.579677,0.495652,0.09434,0.08547,0.166667,0.27027,0.494037,0.620861,0
0.479452,0.65127,0.321739,0.358491,0.102564,0.3,0.216216,0.521295,0.400662,0
0.739726,0.482679,0.278261,0,0.25641,0.266667,0.243243,0.53833,0.259934,0
0.273973,0.385681,0.173913,0.169811,0.324786,0.1,0,0.500852,0.543046,0
0.506849,0.540416,0.278261,0.113208,0.102564,0.366667,0.243243,0.591141,0.069536,0
0.410959,0.484988,0.217391,0.207547,0.08547,0.166667,0.297297,0.53833,0.253311,0
0.109589,0.096998,0.06087,0,0.008547,0.033333,0,0.507666,0.495033,0
0.479452,0.327945,0.191304,0.150943,0.102564,0.066667,0.027027,0.500852,0.541391,1
0.150685,0.242494,0.252174,0.018868,0.08547,0.1,0.108108,0.497445,0.589404,1
0.232877,0.30254,0.13913,0.075472,0.213675,0.233333,0.135135,0.524702,0.354305,0
0.39726,0.420323,0.217391,0.056604,0.08547,0.166667,0.162162,0.50937,0.478477,0
0.260274,0.676674,0.26087,0.245283,0.179487,0.533333,0.135135,0.44293,0.819536,0
0.410959,0.769053,0.608696,0.415094,0.547009,0.433333,0.081081,0.528109,0.327815,0
0.479452,0.466513,0.2,0.264151,0.102564,0.1,0.162162,0.531516,0.304636,0
0.60274,0.404157,0.182609,0.245283,0.068376,0.1,0.054054,0.531516,0.301325,0
0.520548,0.484988,0.26087,0.150943,0.102564,0.233333,0.162162,0.495741,0.604305,0
0.013699,0.21709,0.156522,0,0.076923,0.1,0.054054,0.482112,0.692053,0
0.109589,0.226328,0.095652,0.132075,0.179487,0.066667,0.027027,0.551959,0.178808,0
0.013699,0.212471,0.13913,0,0.102564,0.133333,0,0.546848,0.206954,0
0.219178,0.471132,0.269565,0,0.051282,0.266667,0.648649,0.470187,0.745033,0
0.260274,0.371824,0.217391,0.075472,0.068376,0.1,0.378378,0.436116,0.836093,0
0.739726,0.549654,0.365217,0.207547,0.307692,0.3,0,0.560477,0.137417,0
0.657534,0.602771,0.582609,0,0.17094,0.3,0.351351,0.534923,0.281457,0
0.205479,0.235566,0.147826,0.09434,0.051282,0.1,0.081081,0.483816,0.68543,0
0.589041,0.655889,0.443478,0.188679,0.136752,0.266667,0.72973,0.550256,0.190397,0
0.123288,0.133949,0.034783,0.018868,0.094017,0.033333,0.027027,0.475298,0.72351,0
0.520548,0.531178,0.321739,0.245283,0.162393,0.233333,0.189189,0.541738,0.236755,0
0.39726,0.295612,0.121739,0,0.051282,0.133333,0.108108,0.563884,0.120861,0
0.657534,0.311778,0.182609,0,0.051282,0.3,0.324324,0.505963,0.504967,0
0.041096,0.210162,0.069565,0.150943,0.042735,0,0.081081,0.500852,0.539735,0
0.479452,0.720554,0.295652,0.283019,0.282051,0.3,0.162162,0.517888,0.418874,0
0.452055,0.339492,0.173913,0.188679,0.102564,0.1,0.027027,0.458262,0.771523,0
0.726027,0.718245,0.669565,0.188679,0.623932,0.466667,0.189189,0.589438,0.071192,0
0.328767,0.621247,0.452174,0.471698,0.102564,0.233333,0.189189,0.567291,0.110927,0
0.561644,0.720554,0.765217,0.207547,0.324786,0.333333,0.297297,0.568995,0.104305,0
0.178082,0.579677,0.26087,0.132075,0.162393,0.233333,0.216216,0.449744,0.801325,0
0.616438,0.429561,0.278261,0.207547,0.128205,0.233333,0.054054,0.528109,0.334437,0
0.630137,0.461894,0.234783,0.188679,0.059829,0.233333,0.081081,0.511073,0.470199,0
0.027397,0.04388,0,0,0,0,0,0.505963,0.506623,0
0.205479,0.399538,0.182609,0.188679,0.08547,0.2,0.135135,0.448041,0.806291,0
0.191781,0.330254,0.208696,0.075472,0.059829,0.2,0.081081,0.531516,0.30298,0
0.342466,0.690531,0.46087,0.358491,0.179487,0.5,0.162162,0.516184,0.427152,0
0.726027,0.785219,0.217391,0.339623,0.102564,0.533333,0.135135,0.574106,0.099338,0
0.068493,0.191686,0.113043,0.056604,0.068376,0.1,0,0.594549,0.059603,1
0.780822,0.729792,0.565217,0.188679,0.264957,0.3,0.189189,0.649063,0.011589,0
0.589041,0.473441,0.234783,0.207547,0.17094,0.166667,0.108108,0.555366,0.162252,0
0.657534,0.628176,0.217391,0.264151,0.324786,0.3,0.162162,0.555366,0.163907,0
0.232877,0.311778,0.078261,0.056604,0.08547,0.266667,0.027027,0.487223,0.665563,0
0.547945,0.311778,0.113043,0.132075,0.042735,0.1,0.054054,0.494037,0.630795,0
0.657534,0.533487,0.295652,0.358491,0.25641,0.2,0.027027,0.565588,0.11755,0
0.232877,0.272517,0.121739,0.037736,0.145299,0.066667,0.135135,0.504259,0.519868,0
0.630137,0.847575,0.8,0.716981,0.350427,0.733333,0.108108,0.632027,0.021523,0
0.671233,0.621247,0.4,0.150943,0.17094,0.4,0.216216,0.606474,0.038079,0
0.027397,0.279446,0.034783,0.037736,0.068376,0.033333,0.108108,0.529813,0.324503,0
0.39726,0.122402,0.043478,0.018868,0.042735,0.066667,0,0.517888,0.417219,0
0.671233,0.325635,0.243478,0.207547,0.136752,0.1,0,0.492334,0.637417,0
0.013699,0.588915,0.521739,0.754717,0.25641,0.333333,0,1,0,0
0.260274,0.683603,0.330435,0.207547,0.683761,0.4,0.054054,0.432709,0.84106,0
0.356164,0.290993,0.173913,0.09434,0.213675,0.133333,0.027027,0.603066,0.046358,0
0.041096,0.272517,0.113043,0.056604,0.111111,0.033333,0,0.500852,0.551325,0
0.041096,0.237875,0.156522,0,0.034188,0.2,0.162162,0.497445,0.589404,0
0.260274,0.26097,0.147826,0.113208,0.136752,0.1,0.054054,0.531516,0.317881,0
0.369863,0.683603,0.33913,0.433962,0.17094,0.2,0.054054,0.50937,0.475166,0
0.561644,0.639723,0.469565,0.396226,0.358974,0.233333,0.027027,0.531516,0.299669,0
0.219178,0.385681,0.278261,0,0.076923,0.2,0.297297,0.480409,0.698675,0
0.547945,0.639723,0.373913,0.226415,0.521368,0.433333,0.027027,0.586031,0.077815,0
0.273973,0.789838,0.391304,0.45283,0.111111,0.7,0.351351,0.553663,0.173841,0
0.246575,0.198614,0.095652,0,0.017094,0.1,0.351351,0.495741,0.597682,0
0.273973,0.496536,0.356522,0.018868,0.102564,0.033333,0.297297,0.49063,0.655629,0
0.493151,0.468822,0.278261,0.169811,0.068376,0.233333,0.108108,0.522998,0.390728,0
0.39726,0.602771,0.356522,0.226415,0.153846,0.266667,0.054054,0.458262,0.774834,0
0.424658,0.538106,0.243478,0.226415,0.145299,0.166667,0.054054,0.512777,0.445364,0
0.054795,0.228637,0.026087,0.018868,0.08547,0.133333,0.027027,0.500852,0.559603,0
0.369863,0.47806,0.295652,0.037736,0.136752,0.233333,0.135135,0.519591,0.412252,0
0.684932,0.466513,0.173913,0.150943,0.128205,0.233333,0.081081,0.558773,0.145695,0
0.575342,0.612009,0.469565,0.207547,0.222222,0.266667,0.135135,0.562181,0.125828,0
0.684932,0.729792,0.513043,0,0.17094,0.266667,0.621622,0.603066,0.043046,0
0.60274,0.82679,0.747826,0.301887,0.91453,0.633333,0.135135,0.591141,0.062914,0
0.09589,0.293303,0.069565,0.075472,0.068376,0.066667,0,0.473595,0.735099,0
0.30137,0.554273,0.2,0.188679,0.282051,0.266667,0,0.470187,0.746689,0
0.205479,0.244804,0.121739,0.169811,0.042735,0.033333,0.027027,0.551959,0.18543,0
0.178082,0.251732,0.130435,0.056604,0.08547,0.1,0.189189,0.499148,0.577815,0
0.191781,0.383372,0.226087,0.075472,0.08547,0.266667,0.027027,0.49063,0.649007,0
0.041096,0.106236,0.086957,0.056604,0.068376,0.1,0,0.522998,0.372517,0
0.534247,0.240185,0.104348,0.09434,0.034188,0.066667,0.027027,0.545145,0.220199,0
0.726027,0.623557,0.547826,0.132075,0.111111,0.133333,0.378378,0.582624,0.084437,0
0.671233,0.431871,0.252174,0.283019,0.076923,0.166667,0.054054,0.553663,0.177152,0
0.356164,0.401848,0.26087,0.264151,0.222222,0.233333,0.081081,0.528109,0.334437,0
0.657534,0.60739,0.365217,0.113208,0.282051,0.4,0.135135,0.500852,0.561258,0
0.136986,0.30485,0.147826,0.132075,0.076923,0.133333,0.108108,0.521295,0.39404,0
0.273973,0.448037,0.217391,0.056604,0.162393,0.4,0.108108,0.449744,0.804636,0
0.616438,0.344111,0.147826,0,0.153846,0.166667,0.108108,0.534923,0.283113,0
0.30137,0.501155,0.252174,0.150943,0.273504,0.266667,0.027027,0.449744,0.798013,0
0.506849,0.108545,0.026087,0,0.025641,0.066667,0.027027,0.512777,0.44702,0
0.164384,0.180139,0.104348,0.056604,0.042735,0.066667,0.081081,0.499148,0.56457,0
0.191781,0.457275,0.130435,0.132075,0.111111,0.166667,0.054054,0.473595,0.731788,0
0.493151,0.644342,0.469565,0.339623,0.393162,0.2,0.081081,0.502555,0.534768,0
0.383562,0.418014,0.226087,0.169811,0.111111,0.3,0.054054,0.471891,0.741722,0
0.712329,0.775982,0.8,0.962264,0.444444,0.433333,0.108108,0.693356,0.003311,0
0.616438,0.406467,0.217391,0.169811,0.119658,0.133333,0.027027,0.522998,0.385762,0
0.643836,0.766744,0.521739,0,0.136752,0.5,0.27027,0.606474,0.039735,0
0.260274,0.237875,0.095652,0.132075,0.076923,0.1,0,0.519591,0.410596,0
0.479452,0.203233,0.147826,0.018868,0.034188,0.066667,0.081081,0.536627,0.273179,0
0.630137,0.441109,0.252174,0.037736,0.290598,0.333333,0.054054,0.521295,0.403974,0
0.136986,0.725173,0.6,0.339623,0.128205,0.4,0.189189,0.434412,0.839404,0
0,0.180139,0.173913,0,0,0,0,0.778535,0.001656,0
0.438356,0.551963,0.373913,0.037736,0.102564,0.266667,0.162162,0.502555,0.528146,0
0.260274,0.646651,0.417391,0.415094,0.179487,0.333333,0.081081,0.448041,0.809603,0
0.60274,0.598152,0.217391,0.264151,0.08547,0.166667,0.054054,0.555366,0.165563,1
0.027397,0.055427,0.043478,0,0,0,0,0.420784,0.85596,0
0.575342,0.60739,0.469565,0.509434,0.145299,0.3,0.108108,0.524702,0.365894,0
0.643836,0.51963,0.286957,0.283019,0.247863,0.3,0.081081,0.51448,0.43543,0
0.383562,0.277136,0.121739,0.132075,0.042735,0.3,0.027027,0.565588,0.115894,0
0.643836,0.704388,0.478261,0.113208,0.213675,0.5,0.108108,0.551959,0.188742,0
0.09589,0.265589,0.121739,0.132075,0.102564,0.1,0,0.521295,0.397351,0
0.39726,0.475751,0.373913,0.09434,0.111111,0.1,0.243243,0.497445,0.584437,0
0.109589,0.071594,0.052174,0.056604,0.042735,0,0,0.526405,0.342715,0
0.60274,0.34642,0.147826,0.150943,0.059829,0.1,0.216216,0.521295,0.399007,0
0.369863,0.43418,0.173913,0.113208,0.358974,0.166667,0.027027,0.504259,0.524834,0
0.191781,0.725173,0.521739,0.471698,0.205128,0.266667,0.027027,0.417376,0.860927,0
0.342466,0.30485,0.13913,0.132075,0.042735,0.133333,0.054054,0.451448,0.796358,0
0.630137,0.796767,0.652174,0.358491,0.239316,0.2,0.135135,0.526405,0.339404,0
0.438356,0.618938,0.278261,0.150943,0.42735,0.333333,0.054054,0.511073,0.461921,0
0.027397,0.272517,0.234783,0,0.025641,0.233333,0.189189,0.420784,0.85596,0
0.410959,0.408776,0.330435,0.037736,0.316239,0.133333,0.027027,0.528109,0.326159,0
0.753425,0.401848,0.191304,0.207547,0.076923,0.133333,0.054054,0.562181,0.129139,0
0.684932,0.457275,0.182609,0.150943,0.08547,0.166667,0.162162,0.540034,0.243377,0
0.39726,0.709007,0.565217,0.358491,0.692308,0.3,0.054054,0.453152,0.793046,1
0.260274,0.466513,0.156522,0.207547,0.08547,0.133333,0.054054,0.536627,0.266556,0
0.027397,0.039261,0.06087,0.056604,0.059829,0,0,0.534923,0.288079,0
0.30137,0.7806,0.373913,0.396226,0.316239,0.433333,0.081081,0.441227,0.826159,0
0.219178,0.443418,0.356522,0.188679,0.230769,0.2,0.027027,0.512777,0.450331,0
0.575342,0.399538,0.278261,0.150943,0.119658,0.166667,0.108108,0.524702,0.364238,0
0.109589,0.639723,0.408696,0,0.17094,0.233333,0.108108,0.403748,0.869205,0
0.273973,0.318707,0.165217,0.075472,0.128205,0.133333,0.027027,0.522998,0.387417,0
0.041096,0.08545,0.086957,0.09434,0.08547,0.1,0,0.55707,0.153974,0
0.178082,0.339492,0.191304,0.283019,0.042735,0.166667,0.027027,0.48552,0.680464,0
0.09589,0.339492,0.182609,0.132075,0.042735,0.166667,0.108108,0.468484,0.751656,0
0.09589,0.078522,0.026087,0.018868,0.008547,0,0,0.465077,0.763245,0
0.013699,0.016166,0,0,0,0,0,0.522998,0.372517,0
0.150685,0.330254,0.191304,0.169811,0.102564,0.1,0,0.511073,0.468543,1
0.356164,0.614319,0.330435,0.301887,0.247863,0.3,0.135135,0.48552,0.682119,0
0.273973,0.080831,0.034783,0.037736,0.017094,0.033333,0,0.516184,0.432119,0
0,0.013857,0,0,0,0,0,0.522998,0.372517,1
0.041096,0.353349,0.234783,0,0.059829,0.066667,0.135135,0.55707,0.153974,0
0.561644,0.464203,0.321739,0.207547,0.205128,0.266667,0.081081,0.53833,0.248344,0
0.465753,0.228637,0.130435,0.018868,0.059829,0.1,0.027027,0.53833,0.251656,0
0.356164,0.362587,0.095652,0,0.059829,0.133333,0.108108,0.511073,0.453642,0
0.39726,0.524249,0.234783,0.113208,0.410256,0.4,0.027027,0.522998,0.389073,0
0.109589,0.168591,0.095652,0,0.017094,0,0,0.468484,0.753311,1
0.342466,0.732102,0.6,0.396226,0.444444,0.566667,0.081081,0.582624,0.082781,1
0.342466,0.399538,0.226087,0.301887,0.094017,0.2,0.108108,0.482112,0.690397,0
0.013699,0.177829,0.043478,0.09434,0,0,0,0.505963,0.506623,1
0.136986,0.13164,0.052174,0.018868,0.068376,0.033333,0.027027,0.453152,0.791391,0
0.013699,0.639723,0.547826,0.056604,0.42735,0.6,0.054054,0.458262,0.77649,0
0.356164,0.561201,0.304348,0.490566,0.119658,0.333333,0.027027,0.519591,0.415563,0
0.369863,0.438799,0.226087,0.132075,0.128205,0.133333,0.054054,0.456559,0.779801,1
0.136986,0.577367,0.356522,0.018868,0.153846,0.2,0.351351,0.410562,0.86755,0
0.493151,0.413395,0.147826,0.075472,0.094017,0.133333,0.081081,0.531516,0.311258,0
0.232877,0.321016,0.104348,0.132075,0.051282,0.133333,0.081081,0.482112,0.693709,0
0.369863,0.69515,0.347826,0.415094,0.196581,0.266667,0.054054,0.500852,0.554636,0
0.369863,0.635104,0.373913,0.301887,0.247863,0.133333,0.135135,0.526405,0.346026,1
0.534247,0.625866,0.443478,0,0.205128,0.4,0.162162,0.534923,0.288079,0
0.424658,0.318707,0.226087,0.056604,0.08547,0.1,0.081081,0.495741,0.610927,0
0.479452,0.528868,0.191304,0.226415,0.136752,0.166667,0.108108,0.558773,0.14404,0
0.013699,0.145497,0.043478,0,0,0.166667,0,0.55707,0.153974,0
0.452055,0.341801,0.191304,0.150943,0.162393,0.166667,0.027027,0.50937,0.480132,0
0.068493,0.263279,0.086957,0.018868,0.042735,0.1,0.027027,0.545145,0.215232,0
0.69863,0.401848,0.217391,0.09434,0.076923,0.1,0.243243,0.521295,0.407285,0
0.219178,0.792148,0.730435,0.358491,0.384615,0.333333,0.108108,0.441227,0.824503,0
0.013699,0.083141,0,0,0,0.333333,0,0.522998,0.372517,0
0.479452,0.293303,0.113043,0,0.111111,0.166667,0.081081,0.499148,0.57947,0
0.027397,0.420323,0.2,0.188679,0.145299,0.1,0.081081,0.562181,0.125828,0
0,0.018476,0.086957,0,0,0,0,0.488927,0.660596,0
0.410959,0.745958,0.469565,0.226415,0.316239,0.266667,0.162162,0.504259,0.538079,0
0.575342,0.561201,0.304348,0.245283,0.290598,0.266667,0.054054,0.551959,0.201987,0
0.506849,0.360277,0.191304,0.169811,0.059829,0.133333,0.108108,0.497445,0.600993,0
0.041096,0.230947,0.095652,0.09434,0.034188,0.133333,0,0.599659,0.043046,0
0.123288,0.254042,0.095652,0.113208,0.042735,0.066667,0.027027,0.494037,0.61755,0
0.534247,0.692841,0.417391,0.283019,0.34188,0.266667,0.243243,0.555366,0.178808,0
0.09589,0.482679,0.121739,0.09434,0.102564,0.333333,0.108108,0.49063,0.635762,0
